Date,Home,Away,OU,Spread,ML_Home,ML_Away,Points,Win_Margin,Days_Rest_Home,Days_Rest_Away,home_win,implied_home_prob_vig,implied_away_prob_vig,vig,market_home_prob
2020-01-11,Oklahoma City Thunder,Los Angeles Lakers,215.0,1.0,-400.0,300.0,235,-15,2,1,0,0.8,0.25,0.050000000000000044,0.7619047619047619
2020-01-11,Denver Nuggets,Cleveland Cavaliers,215.0,13.0,-1000.0,650.0,214,-8,3,2,0,0.9090909090909091,0.13333333333333333,0.042424242424242475,0.8720930232558138
2020-01-11,Boston Celtics,New Orleans Pelicans,225.0,9.0,-800.0,550.0,245,35,2,1,1,0.8888888888888888,0.15384615384615385,0.04273504273504258,0.8524590163934427
2020-01-11,Houston Rockets,Minnesota Timberwolves,230.0,11.0,-550.0,400.0,248,30,2,2,1,0.8461538461538461,0.2,0.04615384615384621,0.8088235294117646
2020-01-11,Detroit Pistons,Chicago Bulls,217.0,3.5,-170.0,145.0,207,-9,2,1,0,0.6296296296296297,0.40816326530612246,0.03779289493575222,0.6067006554989074
2020-01-12,New York Knicks,Miami Heat,218.0,8.0,274.0,-340.0,245,3,2,2,1,0.26737967914438504,0.7727272727272727,0.04010695187165769,0.25706940874035994
2020-01-12,Washington Wizards,Utah Jazz,223.0,9.0,303.0,-380.0,243,-11,2,2,0,0.24813895781637718,0.7916666666666666,0.03980562448304381,0.23863975340558816
2020-01-12,Brooklyn Nets,Atlanta Hawks,231.0,5.5,-230.0,192.0,194,22,2,2,1,0.696969696969697,0.3424657534246575,0.03943545039435459,0.6705271565495208
2020-01-12,Memphis Grizzlies,Golden State Warriors,224.0,6.5,-260.0,215.0,224,20,2,2,1,0.7222222222222222,0.31746031746031744,0.03968253968253954,0.6946564885496184
2020-01-12,Toronto Raptors,San Antonio Spurs,221.0,4.0,-160.0,140.0,209,-1,4,2,0,0.6153846153846154,0.4166666666666667,0.03205128205128216,0.5962732919254659
2020-01-12,Denver Nuggets,Los Angeles Clippers,221.0,1.0,-115.0,-105.0,218,10,1,2,1,0.5348837209302325,0.5121951219512195,0.04707884288145214,0.5108342361863488
2020-01-12,Phoenix Suns,Charlotte Bobcats,219.5,8.0,-350.0,281.0,192,8,2,2,1,0.7777777777777778,0.26246719160104987,0.0402449693788276,0.7476871320437343
2020-01-13,Portland Trail Blazers,Charlotte Bobcats,218.0,9.5,-525.0,400.0,227,3,2,1,1,0.84,0.2,0.040000000000000036,0.8076923076923076
2020-01-13,Los Angeles Lakers,Cleveland Cavaliers,219.5,14.0,-1500.0,876.0,227,29,2,2,1,0.9375,0.10245901639344263,0.03995901639344268,0.9014778325123152
2020-01-13,Minnesota Timberwolves,Oklahoma City Thunder,219.0,2.5,120.0,-140.0,221,-13,2,2,0,0.45454545454545453,0.5833333333333334,0.037878787878787845,0.43795620437956206
2020-01-13,Sacramento Kings,Orlando Magic,209.0,1.0,-137.0,117.0,226,-2,3,3,0,0.5780590717299579,0.4608294930875576,0.03888856481751546,0.5564206704224298
2020-01-13,Detroit Pistons,New Orleans Pelicans,227.5,1.0,-108.0,-112.0,227,-7,2,2,0,0.5192307692307693,0.5283018867924528,0.0475326560232221,0.4956702459300312
2020-01-13,Indiana Pacers,Philadelphia 76ers,213.0,2.0,-130.0,110.0,196,6,3,2,1,0.5652173913043478,0.47619047619047616,0.04140786749482395,0.5427435387673957
2020-01-13,Boston Celtics,Chicago Bulls,215.5,9.5,-500.0,384.0,214,12,2,2,1,0.8333333333333334,0.2066115702479339,0.039944903581267344,0.8013245033112583
2020-01-14,Atlanta Hawks,Phoenix Suns,225.0,5.0,170.0,-200.0,233,13,2,2,1,0.37037037037037035,0.6666666666666666,0.03703703703703698,0.35714285714285715
2020-01-14,Brooklyn Nets,Utah Jazz,218.0,3.0,115.0,-135.0,225,-11,2,2,0,0.46511627906976744,0.574468085106383,0.03958436417615041,0.447405997144217
2020-01-14,Memphis Grizzlies,Houston Rockets,238.0,5.0,155.0,-180.0,231,11,2,3,1,0.39215686274509803,0.6428571428571429,0.035014005602240994,0.37889039242219213
2020-01-14,Milwaukee Bucks,New York Knicks,227.0,16.0,-2400.0,1150.0,230,26,3,2,1,0.96,0.08,0.040000000000000036,0.923076923076923
2020-01-14,Los Angeles Clippers,Cleveland Cavaliers,223.0,15.0,-1600.0,912.0,231,25,2,1,1,0.9411764705882353,0.09881422924901186,0.039990699837247234,0.90498546836575
2020-01-14,Golden State Warriors,Dallas Mavericks,223.0,8.0,274.0,-340.0,221,-27,2,3,0,0.26737967914438504,0.7727272727272727,0.04010695187165769,0.25706940874035994
2020-01-15,Los Angeles Lakers,Orlando Magic,211.5,9.5,-620.0,459.0,237,-1,2,2,0,0.8611111111111112,0.17889087656529518,0.04000198767640639,0.8279898705145969
2020-01-15,Sacramento Kings,Dallas Mavericks,224.0,3.0,144.0,-165.0,250,-4,2,1,0,0.4098360655737705,0.6226415094339622,0.03247757500773263,0.39694427801078497
2020-01-15,Houston Rockets,Portland Trail Blazers,236.0,9.5,-380.0,303.0,224,-10,1,2,0,0.7916666666666666,0.24813895781637718,0.03980562448304381,0.7613602465944118
2020-01-15,Denver Nuggets,Charlotte Bobcats,210.5,13.0,-1100.0,711.0,186,14,3,2,1,0.9166666666666666,0.12330456226880394,0.03997122893547056,0.8814346408457663
2020-01-15,Chicago Bulls,Washington Wizards,227.0,4.0,-175.0,151.0,221,9,2,3,1,0.6363636363636364,0.398406374501992,0.034770010865628365,0.6149807490374519
2020-01-15,Oklahoma City Thunder,Toronto Raptors,213.5,2.0,-130.0,110.0,251,-9,2,3,0,0.5652173913043478,0.47619047619047616,0.04140786749482395,0.5427435387673957
2020-01-15,Miami Heat,San Antonio Spurs,222.0,5.5,-230.0,192.0,206,6,3,3,1,0.696969696969697,0.3424657534246575,0.03943545039435459,0.6705271565495208
2020-01-15,Boston Celtics,Detroit Pistons,218.0,10.0,-500.0,384.0,219,-13,2,2,0,0.8333333333333334,0.2066115702479339,0.039944903581267344,0.8013245033112583
2020-01-15,Philadelphia 76ers,Brooklyn Nets,218.0,7.5,-325.0,263.0,223,11,2,1,1,0.7647058823529411,0.27548209366391185,0.04018797601685309,0.7351612400685464
2020-01-15,Minnesota Timberwolves,Indiana Pacers,218.5,2.0,112.0,-132.0,203,-5,2,2,0,0.4716981132075472,0.5689655172413793,0.04066363044892651,0.45326664582682086
2020-01-16,New York Knicks,Phoenix Suns,225.0,3.5,115.0,-135.0,219,-23,2,2,0,0.46511627906976744,0.574468085106383,0.03958436417615041,0.447405997144217
2020-01-16,Milwaukee Bucks,Boston Celtics,223.0,9.5,-700.0,500.0,251,5,2,1,1,0.875,0.16666666666666666,0.04166666666666674,0.84
2020-01-16,New Orleans Pelicans,Utah Jazz,225.5,5.0,185.0,-230.0,270,6,3,2,1,0.3508771929824561,0.696969696969697,0.04784688995215314,0.334855403348554
2020-01-16,Los Angeles Clippers,Orlando Magic,217.5,11.5,-600.0,425.0,217,27,2,1,1,0.8571428571428571,0.19047619047619047,0.04761904761904745,0.8181818181818182
2020-01-16,Golden State Warriors,Denver Nuggets,211.5,5.5,145.0,-170.0,265,-3,2,1,0,0.40816326530612246,0.6296296296296297,0.03779289493575222,0.39329934450109244
2020-01-17,Dallas Mavericks,Portland Trail Blazers,228.5,7.0,-360.0,280.0,232,8,2,2,1,0.782608695652174,0.2631578947368421,0.04576659038901609,0.7483588621444202
2020-01-17,San Antonio Spurs,Atlanta Hawks,229.5,8.5,-450.0,350.0,241,-1,2,3,0,0.8181818181818182,0.2222222222222222,0.04040404040404044,0.7864077669902912
2020-01-17,Memphis Grizzlies,Cleveland Cavaliers,229.0,8.0,-440.0,340.0,222,4,3,3,1,0.8148148148148148,0.22727272727272727,0.04208754208754195,0.7819063004846527
2020-01-17,Toronto Raptors,Washington Wizards,229.0,9.5,-600.0,425.0,251,29,2,2,1,0.8571428571428571,0.19047619047619047,0.04761904761904745,0.8181818181818182
2020-01-17,Indiana Pacers,Minnesota Timberwolves,216.5,8.5,-280.0,230.0,230,2,2,2,1,0.7368421052631579,0.30303030303030304,0.03987240829346095,0.7085889570552146
2020-01-17,Oklahoma City Thunder,Miami Heat,214.5,1.0,-105.0,-115.0,223,-7,2,2,0,0.5121951219512195,0.5348837209302325,0.04707884288145214,0.4891657638136511
2020-01-17,Philadelphia 76ers,Chicago Bulls,216.5,7.5,-370.0,285.0,189,11,2,2,1,0.7872340425531915,0.2597402597402597,0.04697430229345123,0.7519134336236474
2020-01-18,Utah Jazz,Sacramento Kings,221.0,9.5,-450.0,350.0,224,22,2,3,1,0.8181818181818182,0.2222222222222222,0.04040404040404044,0.7864077669902912
2020-01-18,Golden State Warriors,Orlando Magic,211.0,4.5,200.0,-250.0,204,14,2,2,1,0.3333333333333333,0.7142857142857143,0.04761904761904767,0.3181818181818181
2020-01-18,Houston Rockets,Los Angeles Lakers,232.0,2.5,-160.0,140.0,239,-9,3,3,0,0.6153846153846154,0.4166666666666667,0.03205128205128216,0.5962732919254659
2020-01-18,Chicago Bulls,Cleveland Cavaliers,215.0,6.5,-350.0,275.0,234,2,1,1,1,0.7777777777777778,0.26666666666666666,0.04444444444444451,0.7446808510638298
2020-01-18,Minnesota Timberwolves,Toronto Raptors,221.0,4.5,155.0,-185.0,234,-10,1,1,0,0.39215686274509803,0.6491228070175439,0.04127966976264186,0.37661050545094155
2020-01-18,Oklahoma City Thunder,Portland Trail Blazers,221.0,4.0,-270.0,220.0,225,13,1,1,1,0.7297297297297297,0.3125,0.042229729729729826,0.7001620745542949
2020-01-18,Atlanta Hawks,Detroit Pistons,227.0,2.0,100.0,-120.0,239,-33,1,3,0,0.5,0.5454545454545454,0.045454545454545414,0.4782608695652174
2020-01-18,Boston Celtics,Phoenix Suns,226.0,6.5,-200.0,170.0,242,-4,2,2,0,0.6666666666666666,0.37037037037037035,0.03703703703703698,0.6428571428571429
2020-01-18,Brooklyn Nets,Milwaukee Bucks,231.5,8.0,450.0,-650.0,214,-20,3,2,0,0.18181818181818182,0.8666666666666667,0.048484848484848575,0.17341040462427745
2020-01-18,New Orleans Pelicans,Los Angeles Clippers,233.0,5.5,190.0,-240.0,263,-3,2,2,0,0.3448275862068966,0.7058823529411765,0.05070993914807298,0.3281853281853282
2020-01-18,New York Knicks,Philadelphia 76ers,221.0,4.5,150.0,-180.0,177,-3,2,1,0,0.4,0.6428571428571429,0.04285714285714293,0.3835616438356164
2020-01-19,San Antonio Spurs,Miami Heat,221.0,1.0,100.0,-120.0,209,5,2,2,1,0.5,0.5454545454545454,0.045454545454545414,0.4782608695652174
2020-01-19,Denver Nuggets,Indiana Pacers,211.5,2.0,-105.0,-115.0,222,-8,3,2,0,0.5121951219512195,0.5348837209302325,0.04707884288145214,0.4891657638136511
2020-01-20,Houston Rockets,Oklahoma City Thunder,229.0,7.5,-310.0,250.0,219,-5,2,2,0,0.7560975609756098,0.2857142857142857,0.04181184668989557,0.725752508361204
2020-01-20,Portland Trail Blazers,Golden State Warriors,218.0,6.5,-330.0,260.0,253,5,2,2,1,0.7674418604651163,0.2777777777777778,0.04521963824289399,0.7342398022249692
2020-01-20,Phoenix Suns,San Antonio Spurs,228.0,3.5,-190.0,160.0,238,-2,2,1,0,0.6551724137931034,0.38461538461538464,0.039787798408488007,0.6301020408163266
2020-01-20,Utah Jazz,Indiana Pacers,217.0,7.0,-400.0,300.0,206,30,2,1,1,0.8,0.25,0.050000000000000044,0.7619047619047619
2020-01-20,Minnesota Timberwolves,Denver Nuggets,218.0,2.5,-160.0,140.0,207,-7,2,1,0,0.6153846153846154,0.4166666666666667,0.03205128205128216,0.5962732919254659
2020-01-20,Boston Celtics,Los Angeles Lakers,223.5,2.0,140.0,-160.0,246,32,2,2,1,0.4166666666666667,0.6153846153846154,0.03205128205128216,0.40372670807453415
2020-01-20,Charlotte Bobcats,Orlando Magic,207.0,4.5,140.0,-160.0,189,-23,5,2,0,0.4166666666666667,0.6153846153846154,0.03205128205128216,0.40372670807453415
2020-01-20,Cleveland Cavaliers,New York Knicks,222.0,0.0,100.0,-120.0,192,-20,2,2,0,0.5,0.5454545454545454,0.045454545454545414,0.4782608695652174
2020-01-20,Milwaukee Bucks,Chicago Bulls,225.5,14.5,-2500.0,1100.0,209,13,2,2,1,0.9615384615384616,0.08333333333333333,0.044871794871794934,0.9202453987730062
2020-01-20,Miami Heat,Sacramento Kings,224.0,6.0,-155.0,135.0,231,5,1,2,1,0.6078431372549019,0.425531914893617,0.03337505214851899,0.5882115462252725
2020-01-20,Brooklyn Nets,Philadelphia 76ers,217.5,2.5,120.0,-140.0,228,-6,2,2,0,0.45454545454545453,0.5833333333333334,0.037878787878787845,0.43795620437956206
2020-01-20,Atlanta Hawks,Toronto Raptors,231.0,8.0,350.0,-450.0,239,-5,2,2,0,0.2222222222222222,0.8181818181818182,0.04040404040404044,0.21359223300970873
2020-01-20,Washington Wizards,Detroit Pistons,233.0,1.0,-110.0,-110.0,206,6,3,2,1,0.5238095238095238,0.5238095238095238,0.04761904761904767,0.5
2020-01-20,Memphis Grizzlies,New Orleans Pelicans,238.5,1.5,-160.0,140.0,242,-10,3,2,0,0.6153846153846154,0.4166666666666667,0.03205128205128216,0.5962732919254659
2020-01-21,Dallas Mavericks,Los Angeles Clippers,230.5,1.5,-140.0,120.0,217,-3,4,3,0,0.5833333333333334,0.45454545454545453,0.037878787878787845,0.562043795620438
2020-01-22,Golden State Warriors,Utah Jazz,216.0,8.5,350.0,-450.0,225,-33,2,2,0,0.2222222222222222,0.8181818181818182,0.04040404040404044,0.21359223300970873
2020-01-22,Phoenix Suns,Indiana Pacers,222.5,1.0,-105.0,-115.0,199,-25,2,2,0,0.5121951219512195,0.5348837209302325,0.04707884288145214,0.4891657638136511
2020-01-22,Chicago Bulls,Minnesota Timberwolves,219.0,1.0,-110.0,-110.0,227,7,2,2,1,0.5238095238095238,0.5238095238095238,0.04761904761904767,0.5
2020-01-22,Houston Rockets,Denver Nuggets,228.5,8.5,-550.0,400.0,226,16,2,2,1,0.8461538461538461,0.2,0.04615384615384621,0.8088235294117646
2020-01-22,New Orleans Pelicans,San Antonio Spurs,236.0,4.0,-160.0,140.0,238,-4,2,2,0,0.6153846153846154,0.4166666666666667,0.03205128205128216,0.5962732919254659
2020-01-22,Boston Celtics,Memphis Grizzlies,233.0,7.5,-280.0,230.0,214,24,2,2,1,0.7368421052631579,0.30303030303030304,0.03987240829346095,0.7085889570552146
2020-01-22,Miami Heat,Washington Wizards,227.5,10.0,-600.0,425.0,263,5,2,2,1,0.8571428571428571,0.19047619047619047,0.04761904761904745,0.8181818181818182
2020-01-22,Toronto Raptors,Philadelphia 76ers,217.0,5.5,-250.0,200.0,202,12,2,2,1,0.7142857142857143,0.3333333333333333,0.04761904761904767,0.6818181818181818
2020-01-22,New York Knicks,Los Angeles Lakers,225.0,10.0,525.0,-750.0,192,-8,2,2,0,0.16,0.8823529411764706,0.04235294117647048,0.15349887133182846
2020-01-22,Orlando Magic,Oklahoma City Thunder,209.0,0.0,-140.0,120.0,234,-6,2,2,0,0.5833333333333334,0.45454545454545453,0.037878787878787845,0.562043795620438
2020-01-22,Detroit Pistons,Sacramento Kings,222.0,1.0,105.0,-125.0,233,21,2,2,1,0.4878048780487805,0.5555555555555556,0.04336043360433606,0.4675324675324675
2020-01-22,Atlanta Hawks,Los Angeles Clippers,231.5,5.0,170.0,-200.0,197,7,2,1,1,0.37037037037037035,0.6666666666666666,0.03703703703703698,0.35714285714285715
2020-01-23,Portland Trail Blazers,Dallas Mavericks,229.0,4.5,185.0,-230.0,258,-8,3,2,0,0.3508771929824561,0.696969696969697,0.04784688995215314,0.334855403348554
2020-01-23,Brooklyn Nets,Los Angeles Lakers,229.0,6.0,200.0,-250.0,241,-15,3,1,0,0.3333333333333333,0.7142857142857143,0.04761904761904767,0.3181818181818181
2020-01-23,Cleveland Cavaliers,Washington Wizards,232.5,1.0,-140.0,120.0,236,-12,3,1,0,0.5833333333333334,0.45454545454545453,0.037878787878787845,0.562043795620438
2020-01-24,San Antonio Spurs,Phoenix Suns,229.0,4.0,-200.0,170.0,202,-4,2,2,0,0.6666666666666666,0.37037037037037035,0.03703703703703698,0.6428571428571429
2020-01-24,Golden State Warriors,Indiana Pacers,216.0,6.5,220.0,-270.0,247,-11,2,2,0,0.3125,0.7297297297297297,0.042229729729729826,0.299837925445705
2020-01-24,Oklahoma City Thunder,Atlanta Hawks,224.5,11.5,-400.0,300.0,251,29,2,2,1,0.8,0.25,0.050000000000000044,0.7619047619047619
2020-01-24,Minnesota Timberwolves,Houston Rockets,234.5,5.5,200.0,-250.0,255,-7,2,2,0,0.3333333333333333,0.7142857142857143,0.04761904761904767,0.3181818181818181
2020-01-24,Miami Heat,Los Angeles Clippers,221.5,4.0,115.0,-135.0,239,-5,2,2,0,0.46511627906976744,0.574468085106383,0.03958436417615041,0.447405997144217
2020-01-24,New Orleans Pelicans,Denver Nuggets,231.0,3.0,-180.0,150.0,219,-7,2,2,0,0.6428571428571429,0.4,0.04285714285714293,0.6164383561643836
2020-01-24,New York Knicks,Toronto Raptors,215.5,7.5,325.0,-425.0,230,-6,2,2,0,0.23529411764705882,0.8095238095238095,0.04481792717086841,0.22520107238605896
2020-01-24,Detroit Pistons,Memphis Grizzlies,229.0,1.5,105.0,-125.0,237,-13,2,2,0,0.4878048780487805,0.5555555555555556,0.04336043360433606,0.4675324675324675
2020-01-24,Orlando Magic,Boston Celtics,212.0,0.0,-150.0,130.0,207,-11,2,2,0,0.6,0.43478260869565216,0.034782608695652195,0.5798319327731092
2020-01-24,Charlotte Bobcats,Milwaukee Bucks,219.0,13.5,800.0,-1400.0,219,-13,4,4,0,0.1111111111111111,0.9333333333333333,0.04444444444444451,0.10638297872340424
2020-01-24,Chicago Bulls,Sacramento Kings,221.0,1.0,-130.0,110.0,179,-17,2,2,0,0.5652173913043478,0.47619047619047616,0.04140786749482395,0.5427435387673957
2020-01-25,Philadelphia 76ers,Los Angeles Lakers,217.0,4.5,185.0,-230.0,199,17,3,2,1,0.3508771929824561,0.696969696969697,0.04784688995215314,0.334855403348554
2020-01-25,Utah Jazz,Dallas Mavericks,226.0,2.5,-210.0,175.0,219,5,3,2,1,0.6774193548387096,0.36363636363636365,0.04105571847507328,0.6507042253521127
2020-01-25,Detroit Pistons,Brooklyn Nets,226.0,1.0,120.0,-140.0,232,-10,1,2,0,0.45454545454545453,0.5833333333333334,0.037878787878787845,0.43795620437956206
2020-01-25,Cleveland Cavaliers,Chicago Bulls,217.0,1.0,-115.0,-105.0,224,-12,2,1,0,0.5348837209302325,0.5121951219512195,0.04707884288145214,0.5108342361863488
2020-01-25,Minnesota Timberwolves,Oklahoma City Thunder,226.5,2.0,-125.0,105.0,217,-9,1,1,0,0.5555555555555556,0.4878048780487805,0.04336043360433606,0.5324675324675325
2020-01-26,Atlanta Hawks,Washington Wizards,240.0,1.5,-115.0,-105.0,285,19,2,3,1,0.5348837209302325,0.5121951219512195,0.04707884288145214,0.5108342361863488
2020-01-26,New York Knicks,Brooklyn Nets,221.5,1.0,-140.0,120.0,207,13,2,1,1,0.5833333333333334,0.45454545454545453,0.037878787878787845,0.562043795620438
2020-01-26,Portland Trail Blazers,Indiana Pacers,220.5,1.0,-150.0,130.0,268,10,3,2,1,0.6,0.43478260869565216,0.034782608695652195,0.5798319327731092
2020-01-26,Orlando Magic,Los Angeles Clippers,217.5,4.5,135.0,-155.0,209,-15,2,2,0,0.425531914893617,0.6078431372549019,0.03337505214851899,0.4117884537747275
2020-01-26,Memphis Grizzlies,Phoenix Suns,236.0,2.0,-135.0,115.0,223,5,2,2,1,0.574468085106383,0.46511627906976744,0.03958436417615041,0.552594002855783
2020-01-26,New Orleans Pelicans,Boston Celtics,230.5,0.0,-125.0,105.0,231,15,2,2,1,0.5555555555555556,0.4878048780487805,0.04336043360433606,0.5324675324675325
2020-01-26,San Antonio Spurs,Toronto Raptors,223.0,2.5,145.0,-170.0,216,-4,2,2,0,0.40816326530612246,0.6296296296296297,0.03779289493575222,0.39329934450109244
2020-01-26,Denver Nuggets,Houston Rockets,226.5,0.0,-140.0,120.0,227,7,2,2,1,0.5833333333333334,0.45454545454545453,0.037878787878787845,0.562043795620438
2020-01-27,Detroit Pistons,Cleveland Cavaliers,221.0,6.5,-300.0,240.0,215,-15,2,2,0,0.75,0.29411764705882354,0.044117647058823595,0.7183098591549295
2020-01-27,Miami Heat,Orlando Magic,211.5,4.0,-300.0,240.0,205,21,3,1,1,0.75,0.29411764705882354,0.044117647058823595,0.7183098591549295
2020-01-27,Oklahoma City Thunder,Dallas Mavericks,225.0,1.0,185.0,-230.0,204,-10,2,2,0,0.3508771929824561,0.696969696969697,0.04784688995215314,0.334855403348554
2020-01-27,Minnesota Timberwolves,Sacramento Kings,225.5,3.0,-155.0,135.0,262,-4,2,3,0,0.6078431372549019,0.425531914893617,0.03337505214851899,0.5882115462252725
2020-01-27,Chicago Bulls,San Antonio Spurs,218.0,1.5,-120.0,100.0,219,1,2,1,1,0.5454545454545454,0.5,0.045454545454545414,0.5217391304347826
2020-01-27,Utah Jazz,Houston Rockets,224.5,12.5,-1600.0,900.0,243,-9,2,1,0,0.9411764705882353,0.1,0.04117647058823537,0.9039548022598869
2020-01-28,Dallas Mavericks,Phoenix Suns,229.0,6.5,-310.0,250.0,237,-29,1,2,0,0.7560975609756098,0.2857142857142857,0.04181184668989557,0.725752508361204
2020-01-28,Milwaukee Bucks,Washington Wizards,240.0,16.0,-800.0,550.0,282,20,4,2,1,0.8888888888888888,0.15384615384615385,0.04273504273504258,0.8524590163934427
2020-01-28,Memphis Grizzlies,Denver Nuggets,226.0,0.0,-125.0,105.0,200,8,2,2,1,0.5555555555555556,0.4878048780487805,0.04336043360433606,0.5324675324675325
2020-01-28,Toronto Raptors,Atlanta Hawks,233.0,12.5,-1200.0,750.0,244,16,2,2,1,0.9230769230769231,0.11764705882352941,0.040723981900452566,0.8869565217391304
2020-01-28,Charlotte Bobcats,New York Knicks,210.0,1.0,-120.0,100.0,189,5,4,2,1,0.5454545454545454,0.5,0.045454545454545414,0.5217391304347826
2020-01-28,Miami Heat,Boston Celtics,216.5,2.0,-135.0,115.0,210,-8,1,2,0,0.574468085106383,0.46511627906976744,0.03958436417615041,0.552594002855783
2020-01-28,Philadelphia 76ers,Golden State Warriors,212.5,12.5,-1200.0,750.0,219,11,3,4,1,0.9230769230769231,0.11764705882352941,0.040723981900452566,0.8869565217391304
2020-01-28,Cleveland Cavaliers,New Orleans Pelicans,233.0,6.5,290.0,-380.0,236,-14,1,2,0,0.2564102564102564,0.7916666666666666,0.048076923076922906,0.24464831804281348
2020-01-29,San Antonio Spurs,Utah Jazz,221.0,5.0,190.0,-240.0,247,7,2,2,1,0.3448275862068966,0.7058823529411765,0.05070993914807298,0.3281853281853282
2020-01-29,New York Knicks,Memphis Grizzlies,224.0,2.0,120.0,-140.0,233,-21,1,1,0,0.45454545454545453,0.5833333333333334,0.037878787878787845,0.43795620437956206
2020-01-29,Sacramento Kings,Oklahoma City Thunder,220.5,2.5,120.0,-140.0,220,-20,2,2,0,0.45454545454545453,0.5833333333333334,0.037878787878787845,0.43795620437956206
2020-01-29,Indiana Pacers,Chicago Bulls,214.0,9.0,-425.0,325.0,221,9,3,2,1,0.8095238095238095,0.23529411764705882,0.04481792717086841,0.774798927613941
2020-01-29,Brooklyn Nets,Detroit Pistons,224.0,5.0,-250.0,200.0,240,10,3,2,1,0.7142857142857143,0.3333333333333333,0.04761904761904767,0.6818181818181818
2020-01-29,Portland Trail Blazers,Houston Rockets,235.5,1.5,180.0,-220.0,237,13,3,2,1,0.35714285714285715,0.6875,0.044642857142857206,0.3418803418803419
